sample,patient,vessel,seed,group,n_edges,pred_gt_length_ratio,broken_edge_fraction_5x,signed_excess_mm,positive_excess_mm
523_LCA,523,LCA,205019,rescued,25,42.15159097906326,0.84,500.8960974419688,500.8960974419688
523_LCA,523,LCA,205019,sacrificed,19,1.0556757496146418,0.05263157894736842,0.5793453957707428,2.7171113793585526
523_LCA,523,LCA,205019,always_nonconsecutive,4,25.10078331633393,0.75,40.7290670228941,40.7290670228941
523_RCA,523,RCA,104729,always_consecutive,832,1.3040819441548863,0.010817307692307692,114.64780720380091,191.20171365342884
523_RCA,523,RCA,104729,rescued,26,39.289722345688304,0.8846153846153846,485.014287385267,485.014287385267
523_RCA,523,RCA,104729,sacrificed,13,0.7218961330831202,0.0,-1.832618552098437,0.0910094678021513
523_RCA,523,RCA,104729,always_nonconsecutive,6,57.434329972054535,0.8333333333333334,134.87519311830488,134.87519311830488
523_RCA,523,RCA,130363,always_consecutive,832,1.3042319477411841,0.015625,114.70436295323734,189.65184062985276
523_RCA,523,RCA,130363,rescued,26,65.16733631736176,0.7692307692307693,812.8049249456243,812.8049249456243
523_RCA,523,RCA,130363,sacrificed,13,0.7124072755286106,0.0,-1.8951471914352305,0.014190486348953368
523_RCA,523,RCA,130363,always_nonconsecutive,6,76.89674743270022,0.8333333333333334,181.3893860723723,181.3893860723723
523_RCA,523,RCA,155921,always_consecutive,832,1.7127076503564076,0.013221153846153846,268.7116774323029,319.22827086278596
523_RCA,523,RCA,155921,rescued,26,33.659548710431714,0.8846153846153846,413.69711697317103,413.69711697317103
523_RCA,523,RCA,155921,sacrificed,13,1.0095004946923931,0.0,0.06260532447970585,0.8886342833843442
523_RCA,523,RCA,155921,always_nonconsecutive,6,46.2354380418221,0.8333333333333334,108.11040805663974,108.11040805663974
523_RCA,523,RCA,181081,always_consecutive,832,1.7216580198830855,0.019230769230769232,272.0862291267457,344.94215700336235
523_RCA,523,RCA,181081,rescued,26,68.04091123071501,0.7692307692307693,849.2043763771427,849.2043763771427
523_RCA,523,RCA,181081,sacrificed,13,0.6423993072362123,0.0,-2.3564780708282678,0.0
523_RCA,523,RCA,181081,always_nonconsecutive,6,45.750456838567956,0.8333333333333334,106.95132752037676,106.95132752037676
523_RCA,523,RCA,205019,always_consecutive,832,1.7753191250296319,0.013221153846153846,292.3180388590938,352.67646397228907
523_RCA,523,RCA,205019,rescued,26,64.22866506160777,0.8461538461538461,800.9148159997227,801.0799377017468
523_RCA,523,RCA,205019,sacrificed,13,0.7874596116532459,0.0,-1.4005754866791684,0.13054298309784923
523_RCA,523,RCA,205019,always_nonconsecutive,6,64.32845753463695,0.8333333333333334,151.35180915761958,151.35180915761958
535_LCA,535,LCA,104729,always_consecutive,906,1.2881141380178092,0.009933774834437087,112.13128045608448,184.99744379371973
535_LCA,535,LCA,104729,rescued,70,81.88730526328753,0.8142857142857143,2254.5401252973784,2254.5401252973784
535_LCA,535,LCA,104729,sacrificed,39,0.8565586058816703,0.0,-2.576261916584996,1.7244504355367725
535_LCA,535,LCA,104729,always_nonconsecutive,9,114.72883600583539,0.7777777777777778,340.85705216508535,340.85705216508535
535_LCA,535,LCA,130363,always_consecutive,906,1.2382768512801448,0.008830022075055188,92.73508277276937,160.18102619596254
535_LCA,535,LCA,130363,rescued,70,89.55347731854349,0.8142857142857143,2468.2163313441706,2468.2163313441706
535_LCA,535,LCA,130363,sacrificed,39,0.8285374957912361,0.0,-3.079531696066298,0.44578575629670375
535_LCA,535,LCA,130363,always_nonconsecutive,9,94.37092029719787,0.7777777777777778,279.84227895211217,279.84227895211217
535_LCA,535,LCA,155921,always_consecutive,906,1.2284027467069139,0.012141280353200883,88.89217524740101,161.04599110846505
535_LCA,535,LCA,155921,rescued,70,115.84936124351293,0.8142857142857143,3201.1511873890504,3201.1511873890504
535_LCA,535,LCA,155921,sacrificed,39,5.227149615036091,0.02564102564102564,75.92121253325745,81.88868204803522
535_LCA,535,LCA,155921,always_nonconsecutive,9,130.35921638989848,0.8888888888888888,387.70291438473697,387.70291438473697
535_LCA,535,LCA,181081,always_consecutive,906,1.6662406861315875,0.01434878587196468,259.2945342489836,313.8964314973333
535_LCA,535,LCA,181081,rescued,70,108.98857811921854,0.8428571428571429,3009.923271038804,3009.923271038804
535_LCA,535,LCA,181081,sacrificed,39,2.0995331582324313,0.02564102564102564,19.748033118249463,22.20375656825829
535_LCA,535,LCA,181081,always_nonconsecutive,9,151.8098704346771,1.0,451.9927371025317,451.9927371025317
535_LCA,535,LCA,205019,always_consecutive,906,1.1446740815616996,0.008830022075055188,56.30577564131407,133.30993643569485
535_LCA,535,LCA,205019,rescued,70,111.30113215997034,0.7857142857142857,3074.380182538361,3074.380182538361
535_LCA,535,LCA,205019,sacrificed,39,3.5422220925154786,0.02564102564102564,45.659274302966026,50.16900710276242
535_LCA,535,LCA,205019,always_nonconsecutive,9,128.02390522246796,0.7777777777777778,380.70374593833054,380.70374593833054
535_RCA,535,RCA,104729,always_consecutive,1015,1.6985174494145812,0.0187192118226601,293.24479598889457,352.48390810027536
535_RCA,535,RCA,104729,rescued,42,45.64455978452452,0.8809523809523809,812.850104705728,813.0592975313598
535_RCA,535,RCA,104729,sacrificed,28,0.8516696391914133,0.0,-1.8830787535155658,1.151566710051497
535_RCA,535,RCA,104729,always_nonconsecutive,4,20.578822340165786,0.75,32.677859471183446,32.677859471183446
535_RCA,535,RCA,130363,always_consecutive,1015,1.7779537093857907,0.023645320197044337,326.59295338839956,363.9498870949625
535_RCA,535,RCA,130363,rescued,42,42.19514625737148,0.9047619047619048,750.046122311178,750.2389742815957
535_RCA,535,RCA,130363,sacrificed,28,7.763480178467116,0.14285714285714285,85.86351273243723,86.9018841027139
535_RCA,535,RCA,130363,always_nonconsecutive,4,21.092379185710744,0.75,33.53500696134451,33.53500696134451
535_RCA,535,RCA,155921,always_consecutive,1015,1.6504545411278875,0.019704433497536946,273.0674936939033,327.4807284475572
535_RCA,535,RCA,155921,rescued,42,37.86126421281145,0.8333333333333334,671.1384907720709,671.2915331310122
535_RCA,535,RCA,155921,sacrificed,28,0.8687787479682425,0.0,-1.665875754388441,1.0060775507956798
535_RCA,535,RCA,155921,always_nonconsecutive,4,21.056558672363884,0.75,33.47522105180423,33.47522105180423
535_RCA,535,RCA,181081,always_consecutive,1015,1.4856257740967145,0.019704433497536946,203.87068522238027,269.6935857332851
535_RCA,535,RCA,181081,rescued,42,36.410019565600635,0.8333333333333334,644.7154647834075,644.775824961383
535_RCA,535,RCA,181081,sacrificed,28,1.503264904067245,0.03571428571428571,6.38903217839552,9.427851321626363
535_RCA,535,RCA,181081,always_nonconsecutive,4,15.326514868244015,0.5,23.91154235134318,23.91154235134318
535_RCA,535,RCA,205019,always_consecutive,1015,1.5425072733131053,0.016748768472906402,227.75012251808784,292.5927895449953
535_RCA,535,RCA,205019,rescued,42,37.43818417586863,0.8571428571428571,663.4354099490615,663.4354099490615
535_RCA,535,RCA,205019,sacrificed,28,1.4310614739206984,0.03571428571428571,5.472397549458266,8.13557249714776
535_RCA,535,RCA,205019,always_nonconsecutive,4,21.920538468649827,1.0,34.91723885443039,34.91723885443039
54_LCA,54,LCA,104729,always_consecutive,1063,1.4533376344347495,0.010348071495766699,222.40459220198616,331.0645947706252
54_LCA,54,LCA,104729,rescued,18,68.43638086095028,0.8888888888888888,546.9961301011293,546.9961301011293
54_LCA,54,LCA,104729,sacrificed,16,0.7275823336265849,0.0,-2.2458706255874517,0.2521503183363839
54_LCA,54,LCA,104729,always_nonconsecutive,2,75.10841560416605,1.0,71.64412939782761,71.64412939782761
54_LCA,54,LCA,130363,always_consecutive,1063,1.4341837376581816,0.008466603951081843,213.0078109111873,317.76201503230493
54_LCA,54,LCA,130363,rescued,18,75.70872912949831,0.8888888888888888,605.9842654200415,605.9842654200415
54_LCA,54,LCA,130363,sacrificed,16,0.7821784054321613,0.0,-1.7957687082891347,0.22918198335334689
54_LCA,54,LCA,130363,always_nonconsecutive,2,64.66203833755777,1.0,61.545119743850684,61.545119743850684
54_LCA,54,LCA,155921,always_consecutive,1063,1.6530629259276366,0.007525870178739417,320.3885640429386,396.18236891965455
54_LCA,54,LCA,155921,rescued,18,67.12756812061207,0.8888888888888888,536.379968693117,536.379968693117
54_LCA,54,LCA,155921,sacrificed,16,0.7841571053129418,0.0,-1.7794558751375336,0.1699932927018496
54_LCA,54,LCA,155921,always_nonconsecutive,2,85.95244156674663,1.0,82.1275649553522,82.1275649553522
54_LCA,54,LCA,181081,always_consecutive,1063,1.5445048396807632,0.011288805268109126,267.1306497026302,356.7078256426072
54_LCA,54,LCA,181081,rescued,18,70.61561803615592,0.8333333333333334,564.6725576642857,564.6725576642857
54_LCA,54,LCA,181081,sacrificed,16,0.8031845433653205,0.0,-1.622589528064998,0.40822306082060056
54_LCA,54,LCA,181081,always_nonconsecutive,2,80.95859180436062,0.5,77.29977292049483,77.29977292049483
54_LCA,54,LCA,205019,always_consecutive,1063,1.3944069555844831,0.008466603951081843,193.49357180055492,297.7394339016717
54_LCA,54,LCA,205019,rescued,18,89.58502666279921,0.8888888888888888,718.5389570263146,718.5389570263146
